drone_image,features_drone,tile,total_matches,search_tiles,inliers,LG_confidence,median_reproj_error_px,shape_terms,shape_score,overall_confidence,x_meas,y_meas,phi_meas_deg,x_ekf,y_ekf,phi_ekf_deg,dx,dy,dx_ekf,dy_ekf,error,error_pred,ekf_error,heading_diff,ekf_heading_diff,time_s,SDS
00090.png,1350,00090,378,20,197,0.772,1.575,"(0.907,0.954,0.999,0.920,1.000)",0.926,0.799,-961.56472699,-3856.28785064,-50.918,-969.23509527,-3863.48482576,-54.424,17.8040,-33.0812,10.1336,-40.2781,37.5679,3986.4000,41.5333,0.0000,0.0000,1.4805,0.8472
00091.png,1095,00092,229,21,74,0.598,1.656,"(0.891,0.998,0.998,0.905,1.000)",0.918,0.790,-992.36562052,-3879.10613870,-52.384,-1004.73929601,-3888.36528277,-55.851,21.3017,-27.2325,8.9280,-36.4916,34.5741,4020.0605,37.5679,0.0000,0.0000,1.3641,0.7470
00092.png,862,00093,126,21,41,0.486,1.698,"(0.989,0.997,0.999,0.961,1.000)",0.972,0.778,-1037.17550345,-3897.60279676,-53.047,-1042.36383245,-3911.64710175,-56.625,11.4812,-17.9015,6.2929,-31.9458,21.2669,4052.0389,32.5597,0.0000,0.0000,1.2043,0.5891
00093.png,882,00092,126,21,47,0.559,1.910,"(0.996,0.731,0.963,0.711,1.000)",0.779,0.691,-1056.19334275,-3960.55165153,-50.528,-1079.12423676,-3939.97708734,-54.643,27.8301,-53.6305,4.8992,-33.0559,60.4214,4083.6670,33.4170,0.0000,0.0000,1.1771,0.3476
00094.png,688,N/A,N/A,21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1117.72437779,-3967.36472062,-54.643,N/A,N/A,2.3975,-34.0007,N/A,34.0851,34.0851,N/A,0.0000,0.9050
00095.png,497,00101.png,4,22,4,0.177,0.000,"(0.001,0.000,0.864,0.000,0.961)",0.146,0.158,N/A,N/A,N/A,-1156.32451881,-3994.75235391,-54.643,N/A,N/A,0.5316,-35.9463,N/A,35.9502,35.9502,N/A,0.0000,0.8413
00096.png,560,00096,184,22,83,0.711,1.767,"(0.988,0.994,0.994,0.989,1.000)",0.990,0.795,-1179.67596002,-4012.24580981,-62.142,-1193.61969594,-4012.60505255,-65.189,14.3058,-28.7869,0.3620,-29.1462,32.1456,4195.8855,29.1484,0.0000,0.0000,1.2937,0.8718
00097.png,611,00098,190,23,73,0.641,1.608,"(0.972,0.953,0.951,0.945,1.000)",0.953,0.828,-1215.48875264,-4031.25443755,-61.405,-1228.74234463,-4031.25915427,-64.987,15.9181,-23.6236,2.6645,-23.6284,28.4862,4217.4312,23.7781,0.0000,0.0000,1.1324,0.5291
00098.png,656,00098,236,23,141,0.813,1.555,"(0.978,0.997,1.000,0.983,1.000)",0.984,0.842,-1263.96654058,-4049.27986837,-63.345,-1268.39638288,-4050.02896960,-66.758,5.2200,-18.0482,0.7902,-18.7973,18.7879,4245.3926,18.8139,0.0000,0.0000,1.1716,0.8303
00099.png,742,00099,237,23,128,0.874,1.601,"(0.990,0.993,1.000,0.987,1.000)",0.990,0.860,-1300.58623684,-4066.02583298,-62.940,-1307.19137493,-4067.23000031,-66.517,6.6266,-11.6442,0.0214,-12.8484,13.3977,4274.1020,12.8484,0.0000,0.0000,1.1779,0.6024
00100.png,930,00098,250,23,75,0.732,1.707,"(0.993,0.932,0.994,0.927,1.000)",0.944,0.859,-1353.85345055,-4092.66165987,-64.300,-1350.76507689,-4087.43952507,-67.754,-8.4350,-15.2680,-5.3466,-10.0459,17.4431,4302.4261,11.3801,0.0000,0.0000,1.1845,0.5692
00101.png,1069,00099,223,23,76,0.676,1.991,"(0.990,0.921,0.997,0.915,1.000)",0.935,0.831,-1395.45006025,-4110.85635232,-63.117,-1393.90238133,-4106.12372730,-66.754,-11.6790,-10.3907,-10.1313,-5.6580,15.6321,4334.8291,11.6041,0.0000,0.0000,1.1341,0.5959
00102.png,1150,00099,133,23,41,0.584,1.760,"(0.946,1.000,0.995,0.953,1.000)",0.959,0.809,-1439.43235973,-4148.13850158,-61.300,-1437.35323939,-4128.51863932,-64.998,-17.1970,-24.4538,-15.1179,-4.8339,29.8953,4367.1954,15.8719,0.0000,0.0000,1.1980,0.4905
00103.png,1162,00103,472,22,207,0.697,1.768,"(0.945,1.000,1.000,0.957,1.000)",0.959,0.775,-1451.91523525,-4172.80410897,-61.424,-1475.07673605,-4150.98733588,-64.862,8.8924,-25.8403,-14.2691,-4.0235,27.3275,4403.9774,14.8255,0.0000,0.0000,1.2226,0.9635
00104.png,1378,00103,419,22,192,0.697,1.711,"(0.996,0.999,1.000,0.997,1.000)",0.997,0.798,-1513.99685994,-4174.65560076,-62.851,-1516.33464355,-4171.06816165,-66.127,-14.3633,-4.6252,-16.7011,-1.0378,15.0897,4437.7987,16.7333,0.0000,0.0000,1.2172,0.8836
00105.png,1487,00110,149,22,59,0.709,2.038,"(0.986,0.983,0.998,0.961,1.000)",0.971,0.866,-1504.77880477,-4187.59088940,-60.702,-1539.92897365,-4187.24451614,-64.196,33.5330,5.6117,-1.6172,5.9581,33.9993,4470.1540,6.1737,0.0000,0.0000,1.1977,0.4129
00106.png,1637,00107,618,23,316,0.751,1.598,"(1.000,0.984,1.000,0.982,1.000)",0.987,0.820,-1576.35211340,-4211.45973275,-61.793,-1579.18130620,-4207.30238118,-65.063,0.6485,4.9074,-2.1807,9.0647,4.9500,4493.4070,9.3233,0.0000,0.0000,1.2641,0.8874
00107.png,1597,00110,382,23,220,0.831,1.638,"(0.980,0.997,0.997,0.984,1.000)",0.985,0.841,-1596.09641667,-4232.64576287,-62.138,-1613.37672035,-4226.67090166,-65.428,19.4553,7.1340,2.1750,13.1089,20.7221,4525.6019,13.2881,0.0000,0.0000,1.2232,0.6803
00108.png,1606,00111,362,23,218,0.797,1.762,"(0.995,0.983,1.000,0.982,1.000)",0.986,0.820,-1632.39714154,-4263.45887865,-60.245,-1648.93828244,-4247.77612213,-63.700,21.7856,-0.4088,5.2444,15.2739,21.7894,4555.4380,16.1492,0.0000,0.0000,1.2992,0.6493
00109.png,1522,00105,365,23,181,0.788,1.755,"(0.998,1.000,0.999,0.999,1.000)",0.999,0.824,-1726.24770378,-4293.95920602,-60.236,-1697.81234229,-4273.28951697,-63.513,-33.2568,-7.6122,-4.8214,13.0575,34.1168,4588.7887,13.9192,0.0000,0.0000,1.2915,0.6207
00110.png,1350,00109,522,22,299,0.739,1.755,"(0.998,1.000,0.999,0.998,1.000)",0.998,0.808,-1732.45250188,-4326.39257149,-58.923,-1737.51443763,-4298.82167994,-62.251,-0.9338,-16.2577,-5.9957,11.3132,16.2845,4631.5806,12.8037,0.0000,0.0000,1.2427,0.8827
00111.png,1025,00107,179,22,67,0.543,1.856,"(1.000,0.932,0.989,0.926,1.000)",0.943,0.783,-1799.62253576,-4362.21315440,-60.035,-1782.58072339,-4326.58630834,-63.045,-29.5138,-27.9799,-12.4720,7.6470,40.6687,4671.0280,14.6297,0.0000,0.0000,1.1505,0.5350
00112.png,913,00110,101,23,44,0.415,1.499,"(0.950,0.958,0.990,0.945,1.000)",0.954,0.738,-1835.91543418,-4360.36323022,-58.592,-1825.46198530,-4349.22974577,-61.949,-27.3355,-1.9836,-16.8820,9.1498,27.4073,4714.1399,19.2021,0.0000,0.0000,1.1042,0.5349
00113.png,891,00113,48,23,7,0.281,0.000,"(0.282,0.816,0.961,0.332,0.999)",0.440,0.377,-1838.01197482,-4405.46918530,-55.743,-1864.95641146,-4371.92034279,-60.316,8.5886,-22.3923,-18.3558,11.1566,23.9829,4752.4746,21.4804,0.0000,0.0000,1.0795,0.5508
00114.png,1020,00115,126,23,39,0.365,1.720,"(0.999,1.000,0.996,0.995,1.000)",0.996,0.744,-1884.35521795,-4410.03450648,-58.959,-1901.35419332,-4396.08745720,-61.778,0.0894,-2.0409,-16.9096,11.9061,2.0429,4789.6964,20.6807,0.0000,0.0000,1.1647,0.9381
00115.png,1127,00116,166,22,58,0.565,1.858,"(0.994,0.997,0.997,0.992,1.000)",0.994,0.822,-1919.08396156,-4437.51538525,-58.627,-1935.32763869,-4421.85325278,-61.629,3.0874,-4.6018,-13.1563,11.0603,5.5415,4825.5172,17.1878,0.0000,0.0000,1.1601,0.9530
00116.png,1206,00118,155,22,41,0.499,2.158,"(0.985,0.988,0.989,0.985,1.000)",0.987,0.792,-1954.54231617,-4442.75875510,-56.686,-1970.24578863,-4442.73483846,-59.927,5.2957,15.0392,-10.4078,15.0631,15.9443,4862.6337,18.3090,0.0000,0.0000,1.1682,0.9223
00117.png,1515,00117,419,23,205,0.738,1.735,"(1.000,0.986,0.999,0.986,1.000)",0.989,0.805,-2006.52732037,-4486.08216781,-57.076,-2009.15432224,-4469.43203859,-60.021,-9.2204,-3.1116,-11.8474,13.5386,9.7313,4896.4104,17.9904,0.0000,0.0000,1.2473,0.9655
00118.png,1865,00118,590,22,345,0.787,1.642,"(1.000,0.979,0.999,0.979,1.000)",0.984,0.826,-2044.02700023,-4511.71643798,-55.965,-2047.72206705,-4496.40121509,-58.985,-9.4942,-3.1980,-13.1892,12.1172,10.0183,4936.8913,17.9104,0.0000,0.0000,1.5274,0.9055
00119.png,2234,00117,512,22,213,0.759,1.655,"(0.999,0.999,1.000,0.999,1.000)",0.999,0.823,-2096.75151241,-4553.72940986,-56.746,-2090.26433486,-4527.31755670,-59.547,-25.2414,-19.2146,-18.7543,7.1973,31.7227,4978.0819,20.0879,0.0000,0.0000,1.7994,0.9024
00120.png,2474,00120,959,22,627,0.803,1.632,"(0.993,0.991,0.999,0.991,1.000)",0.992,0.836,-2118.15403505,-4569.30436553,-57.142,-2127.33641235,-4554.42465826,-59.921,-9.9373,-8.6083,-19.1196,6.2714,13.1473,5024.3310,20.1219,0.0000,0.0000,1.7574,0.9489
00121.png,2797,00121,1074,22,697,0.789,1.683,"(1.000,0.991,0.999,0.991,1.000)",0.993,0.828,-2156.51916585,-4589.30445926,-55.184,-2164.77464843,-4579.63859883,-58.153,-11.7483,-2.4416,-20.0038,7.2242,11.9993,5064.4568,21.2683,0.0000,0.0000,1.9500,0.9697
00122.png,3014,00122,1254,22,747,0.744,1.687,"(0.997,0.984,1.000,0.984,1.000)",0.987,0.810,-2196.35919702,-4604.15370840,-53.743,-2202.05296915,-4603.72908056,-56.706,-15.2496,9.1631,-20.9434,9.5877,17.7908,5104.0305,23.0337,0.0000,0.0000,1.9781,0.9726
00123.png,3219,00123,1332,21,831,0.812,1.697,"(0.998,0.996,1.000,0.996,1.000)",0.997,0.836,-2224.39874191,-4640.63407380,-53.060,-2236.50375321,-4630.89945620,-55.875,-7.3009,-0.2455,-19.4059,9.4891,7.3050,5142.3964,21.6017,0.0000,0.0000,1.8885,0.9697
00124.png,3302,00124,1414,22,892,0.796,1.719,"(0.984,0.999,1.000,0.987,1.000)",0.988,0.825,-2250.09458931,-4680.67236561,-52.617,-2269.29653583,-4660.49724866,-55.338,2.8517,-12.8747,-16.3503,7.3004,13.1867,5182.0574,17.9061,0.0000,0.0000,2.0308,0.9744
00125.png,3349,00125,1441,22,869,0.773,1.644,"(0.994,0.999,1.000,0.995,1.000)",0.995,0.827,-2285.69608113,-4706.38314580,-53.129,-2302.30125940,-4689.62394453,-55.705,3.2025,-11.1497,-13.4027,5.6095,11.6005,5223.1170,14.5293,0.0000,0.0000,1.9448,0.9835
00126.png,3435,00126,1516,22,882,0.775,1.687,"(1.000,0.999,0.999,0.999,1.000)",0.999,0.826,-2329.02431732,-4725.15610066,-53.959,-2337.47331934,-4716.68183422,-56.477,-4.1008,-2.3699,-12.5498,6.1043,4.7363,5263.5646,13.9556,0.0000,0.0000,2.1227,0.9748
00127.png,3575,00127,1544,22,906,0.754,1.694,"(0.999,0.998,1.000,0.998,1.000)",0.998,0.818,-2368.74658612,-4749.57431955,-52.182,-2373.82812306,-4742.96157782,-54.935,-7.8962,0.9159,-12.9777,7.5287,7.9491,5303.1015,15.0034,0.0000,0.0000,2.2369,0.9821
00128.png,3677,00128,1580,22,926,0.742,1.717,"(0.996,0.988,0.999,0.989,1.000)",0.991,0.808,-2409.04952928,-4770.59727940,-50.608,-2410.31653027,-4769.17626161,-53.380,-12.5386,7.9722,-13.8056,9.3932,14.8584,5343.4877,16.6981,0.0000,0.0000,2.3616,0.9772
00129.png,3677,00129,1639,22,1018,0.774,1.759,"(1.000,0.999,1.000,0.999,1.000)",0.999,0.820,-2434.25629636,-4807.60792412,-49.768,-2444.00457503,-4797.96240310,-52.415,-2.4967,-0.4004,-12.2450,9.2451,2.5286,5383.9343,15.3431,0.0000,0.0000,2.4820,0.9668
00130.png,3666,00130,1539,21,934,0.801,1.732,"(1.000,0.998,1.000,0.998,1.000)",0.998,0.830,-2471.38683770,-4836.88284899,-50.302,-2478.03694575,-4827.51738545,-52.783,-4.5764,-0.5998,-11.2265,8.7657,4.6155,5425.1620,14.2433,0.0000,0.0000,2.1580,0.9644
00131.png,3559,00131,1462,21,851,0.801,1.742,"(0.999,0.983,1.000,0.983,1.000)",0.987,0.824,-2515.97688199,-4858.99940760,-49.661,-2514.43688819,-4855.67000673,-52.242,-14.3076,6.6297,-12.7676,9.9591,15.7690,5466.9056,16.1925,0.0000,0.0000,2.3623,0.9725
00132.png,3617,00132,1420,21,944,0.844,1.694,"(0.975,0.938,1.000,0.941,1.000)",0.951,0.824,-2566.06332690,-4871.07427921,-47.951,-2553.19923758,-4881.40355884,-50.690,-29.9443,24.3373,-17.0802,14.0080,38.5871,5508.9531,22.0898,0.0000,0.0000,2.3693,0.9812
00133.png,3732,00133,1451,21,998,0.853,1.595,"(0.987,0.957,1.000,0.959,1.000)",0.966,0.843,-2591.02692980,-4910.00635237,-45.155,-2588.77791602,-4910.26290064,-47.959,-21.3574,16.1483,-19.1084,15.8917,26.7751,5550.3724,24.8532,0.0000,0.0000,2.4873,0.9411
00134.png,3892,00134,1531,21,1090,0.857,1.668,"(1.000,0.983,1.000,0.985,1.000)",0.987,0.848,-2613.31317275,-4957.70302753,-43.157,-2620.62532740,-4944.38061068,-45.846,-10.8278,0.0786,-18.1400,13.4010,10.8281,5593.3666,22.5532,0.0000,0.0000,2.5578,0.9429
00135.png,4097,00135,1709,21,1242,0.847,1.626,"(0.981,0.995,1.000,0.982,1.000)",0.985,0.847,-2638.79721091,-5005.95087680,-42.166,-2650.70154195,-4982.45251271,-44.702,-3.9312,-16.0948,-15.8355,7.4036,16.5679,5639.0818,17.4807,0.0000,0.0000,2.6003,0.9682
00136.png,4298,00136,1845,21,1337,0.854,1.601,"(0.989,0.977,1.000,0.979,1.000)",0.982,0.850,-2682.27868401,-5032.72512304,-41.526,-2683.31049218,-5019.08135886,-44.007,-15.3188,-10.8224,-16.3506,2.8214,18.7560,5687.3207,16.5922,0.0000,0.0000,2.7240,0.9827
00137.png,4283,00137,1836,20,1285,0.834,1.667,"(0.999,0.952,0.999,0.958,1.000)",0.964,0.830,-2724.07907540,-5056.70655095,-40.713,-2717.18735695,-5053.36137725,-43.230,-25.5925,-2.6770,-18.7008,0.6682,25.7321,5735.4746,18.7127,0.0000,0.0000,2.6256,0.9812
00138.png,4306,00138,1855,20,1286,0.823,1.672,"(0.999,0.964,0.999,0.969,1.000)",0.973,0.830,-2754.52574113,-5081.35857663,-41.189,-2749.81104228,-5085.97669470,-43.608,-25.4287,5.3043,-20.7140,0.6862,25.9760,5782.1122,20.7253,0.0000,0.0000,2.5624,0.9801
00139.png,4363,00139,1648,19,1111,0.816,1.676,"(0.973,0.906,0.998,0.919,1.000)",0.927,0.805,-2799.71418121,-5096.02114867,-41.500,-2784.16712387,-5115.73166383,-43.972,-40.9229,23.8862,-25.3758,4.1757,47.3839,5826.2584,25.7171,0.0000,0.0000,2.4891,0.9770
00140.png,4459,00140,1831,19,1210,0.775,1.722,"(0.996,0.957,1.000,0.963,1.000)",0.968,0.808,-2813.89469436,-5142.05070532,-38.813,-2815.31765628,-5147.60432162,-41.598,-26.4977,11.8770,-27.9206,6.3233,29.0377,5868.6790,28.6277,0.0000,0.0000,2.7011,0.9868
00141.png,4373,00141,1872,19,1264,0.809,1.789,"(0.989,0.934,0.999,0.944,1.000)",0.950,0.805,-2848.13682623,-5173.28592556,-36.262,-2845.77685533,-5180.46146212,-39.088,-32.9352,15.4135,-30.5752,8.2380,36.3635,5911.9229,31.6656,0.0000,0.0000,2.4820,0.9895
00142.png,4279,00142,1905,19,1305,0.797,1.747,"(0.984,0.915,0.999,0.929,1.000)",0.935,0.797,-2881.64611824,-5208.59005089,-34.454,-2875.57120302,-5214.93806813,-37.232,-39.7192,15.7940,-33.6443,9.4459,42.7442,5955.6934,34.9452,0.0000,0.0000,2.2674,0.9909
00143.png,4183,00143,1786,19,1163,0.786,1.703,"(0.994,0.913,0.998,0.929,1.000)",0.934,0.797,-2909.10166697,-5251.70604541,-32.441,-2904.25166350,-5251.76796189,-35.237,-40.6819,10.6913,-35.8319,10.6294,42.0633,6000.4995,37.3753,0.0000,0.0000,2.3005,0.9936
00144.png,3833,00144,1809,18,1192,0.821,1.766,"(0.993,0.981,1.000,0.985,1.000)",0.985,0.827,-2911.90660704,-5309.55434541,-29.009,-2926.99696796,-5293.56800135,-31.807,-19.0849,-9.9028,-34.1753,6.0836,21.5012,6046.9044,34.7126,0.0000,0.0000,2.2122,0.9954
00145.png,3578,00145,1701,18,1143,0.819,1.716,"(0.993,0.987,0.999,0.990,1.000)",0.990,0.833,-2933.30200905,-5345.87940567,-27.312,-2947.51860994,-5335.26386335,-29.919,-16.6471,-8.6197,-30.8637,1.9959,18.7463,6094.8046,30.9282,0.0000,0.0000,2.0150,0.9813
00146.png,3568,00146,1636,18,1070,0.809,1.739,"(0.985,1.000,1.000,0.984,1.000)",0.988,0.827,-2938.71956198,-5388.25107848,-26.059,-2964.09739862,-5377.03764764,-28.559,1.2833,-13.1550,-24.0945,-1.9415,13.2174,6141.2613,24.1726,0.0000,0.0000,2.0103,0.9849
00147.png,3473,00147,1671,17,1115,0.811,1.799,"(0.990,0.998,1.000,0.989,1.000)",0.992,0.825,-2956.90716847,-5425.63009794,-25.925,-2980.29183423,-5418.13550799,-28.271,6.2282,-12.5351,-17.1565,-5.0405,13.9971,6185.6548,17.8816,0.0000,0.0000,2.0572,0.9718
00148.png,3423,00148,1632,17,1167,0.839,1.667,"(0.978,0.992,1.000,0.976,1.000)",0.981,0.839,-2974.24698600,-5469.49082281,-26.005,-2996.07452228,-5460.08673280,-28.269,12.0619,-18.3268,-9.7657,-8.9227,21.9399,6229.2392,13.2281,0.0000,0.0000,1.9323,0.9746
00149.png,3461,00149,1645,17,1128,0.832,1.709,"(0.970,0.967,1.000,0.966,1.000)",0.972,0.829,-2986.44387800,-5511.63103143,-26.454,-3011.66724499,-5501.71643491,-28.627,23.2426,-22.4202,-1.9808,-12.5056,32.2937,6273.4646,12.6615,0.0000,0.0000,1.9361,0.9776
00150.png,3401,00150,1617,17,1117,0.836,1.738,"(0.986,0.994,1.000,0.984,1.000)",0.988,0.836,-3024.13198051,-5542.76579306,-27.872,-3031.51410693,-5541.38766911,-29.959,9.3001,-15.6384,1.9180,-14.2603,18.1949,6317.3116,14.3887,0.0000,0.0000,1.9769,0.9689
00151.png,3523,00151,1628,17,1103,0.831,1.727,"(0.999,0.993,1.000,0.995,1.000)",0.995,0.838,-3068.39599568,-5567.27493333,-26.698,-3056.59883382,-5577.70439388,-29.047,-11.1455,-2.5338,0.6517,-12.9633,11.4298,6361.5373,12.9796,0.0000,0.0000,1.9444,0.9794
00152.png,3545,00152,1541,17,1008,0.816,1.732,"(0.995,0.951,0.999,0.964,1.000)",0.964,0.818,-3111.89229348,-5593.46064806,-25.519,-3083.74891556,-5613.01893453,-27.979,-31.3461,9.1736,-3.2027,-10.3847,32.6609,6405.3382,10.8673,0.0000,0.0000,1.9445,0.9774
00153.png,3314,00153,1422,17,908,0.801,1.724,"(0.998,0.973,0.999,0.980,1.000)",0.980,0.822,-3123.75539997,-5635.36557960,-22.431,-3107.68449051,-5649.45784114,-25.105,-20.9258,5.6027,-4.8549,-8.4896,21.6628,6449.2686,9.7797,0.0000,0.0000,1.8925,0.9958
00154.png,3300,00154,1428,17,898,0.791,1.832,"(1.000,0.998,1.000,0.998,1.000)",0.998,0.819,-3127.31887555,-5681.18983336,-21.234,-3126.44200594,-5688.07699729,-23.743,-3.0881,-1.3611,-2.2113,-8.2482,3.3748,6492.5020,8.5395,0.0000,0.0000,1.9220,0.9759
00155.png,3242,00155,1365,17,826,0.779,1.666,"(0.999,0.982,1.000,0.987,1.000)",0.987,0.823,-3159.07477216,-5723.61785564,-20.716,-3147.02532529,-5728.15270192,-23.168,-14.0292,-4.5590,-1.9798,-9.0938,14.7514,6535.1224,9.3068,0.0000,0.0000,1.9002,0.9800
00156.png,3177,00157,1323,17,732,0.777,1.809,"(0.998,1.000,1.000,0.997,1.000)",0.998,0.816,-3161.97280972,-5754.08762154,-19.598,-3163.59025438,-5765.71069646,-22.107,3.2815,4.4140,1.6640,-7.2091,5.5001,6580.1655,7.3986,0.0000,0.0000,1.9159,0.9825
00157.png,3110,00157,1380,17,850,0.795,1.726,"(1.000,1.000,1.000,1.000,1.000)",1.000,0.829,-3189.10212291,-5794.84211010,-19.851,-3181.66952923,-5804.03398255,-22.253,-3.7748,3.2158,3.6578,-5.9761,4.9588,6620.6269,7.0067,0.0000,0.0000,1.8583,0.9739
00158.png,3060,00158,1318,17,768,0.734,1.705,"(1.000,0.981,0.999,0.987,1.000)",0.986,0.805,-3184.17078986,-5836.75770652,-19.566,-3195.76379663,-5842.75723557,-21.985,21.0396,1.0000,9.4466,-4.9995,21.0634,6662.7537,10.6880,0.0000,0.0000,1.8935,0.9738
00159.png,2944,00159,1280,17,770,0.777,1.752,"(1.000,0.990,1.000,0.993,1.000)",0.993,0.818,-3210.19021746,-5878.72507876,-21.351,-3211.77642169,-5882.18647952,-23.571,14.9802,-0.8879,13.3940,-4.3493,15.0065,6703.1789,14.0825,0.0000,0.0000,1.7975,0.9772
00160.png,2957,00160,1321,17,863,0.815,1.687,"(0.989,0.992,1.000,0.987,1.000)",0.990,0.834,-3233.76736418,-5930.67720834,-23.244,-3230.58258679,-5924.58893552,-25.460,11.6372,-12.4299,14.8220,-6.3416,17.0273,6745.4602,16.1217,0.0000,0.0000,1.8301,0.9756
00161.png,2852,00161,1317,17,845,0.792,1.778,"(0.994,0.999,1.000,0.993,1.000)",0.994,0.821,-3272.20382597,-5967.52680401,-23.603,-3253.85172122,-5965.71742260,-25.983,-6.3489,-8.7548,12.0032,-6.9454,10.8146,6792.0512,13.8678,0.0000,0.0000,1.7721,0.9686
00162.png,2966,00162,1351,17,859,0.798,1.753,"(1.000,0.964,1.000,0.974,1.000)",0.974,0.815,-3314.57689327,-5994.54428999,-21.074,-3280.23527000,-6004.25152211,-23.831,-28.3692,4.7647,5.9724,-4.9425,28.7665,6839.6173,7.7523,0.0000,0.0000,1.8238,0.9894
00163.png,2983,00168,228,17,79,0.686,1.669,"(0.932,0.986,0.958,0.926,1.000)",0.940,0.838,-3285.17240998,-5996.81996645,-19.835,-3293.76019999,-6031.52703705,-22.457,20.8117,43.5526,12.2239,8.8455,48.2696,6886.1417,15.0887,0.0000,0.0000,1.7608,0.5893
00164.png,3063,00165,1362,16,918,0.840,1.707,"(0.991,0.998,0.999,0.989,1.000)",0.992,0.841,-3319.94287877,-6079.20646269,-22.357,-3312.64843391,-6073.72516441,-24.665,5.8883,2.4244,13.1827,7.9057,6.3679,6915.1156,15.3716,0.0000,0.0000,1.6288,0.9627
00165.png,2975,00165,1406,16,991,0.838,1.682,"(0.988,0.989,1.000,0.987,1.000)",0.989,0.841,-3334.12123724,-6135.95787429,-23.315,-3332.21189995,-6119.23954819,-25.709,11.6481,-12.8170,13.5574,3.9013,17.3192,6961.6574,14.1076,0.0000,0.0000,1.7309,0.9686
00166.png,2937,00166,1440,16,1084,0.847,1.697,"(0.994,0.999,1.000,0.993,1.000)",0.995,0.846,-3363.07372055,-6173.49108426,-24.215,-3354.30971291,-6163.13669580,-26.639,2.8252,-8.8481,11.5892,1.5063,9.2882,7011.6299,11.6867,0.0000,0.0000,1.7955,0.9693
00167.png,3035,00167,1487,16,1073,0.842,1.611,"(0.997,1.000,1.000,0.996,1.000)",0.997,0.853,-3382.68386290,-6213.22379582,-24.293,-3376.46211137,-6206.01664222,-26.788,3.2832,-7.1321,9.5049,0.0750,7.8515,7061.2818,9.5052,0.0000,0.0000,1.8081,0.9712
00168.png,3013,00168,1480,16,1081,0.843,1.583,"(0.997,0.991,1.000,0.993,1.000)",0.993,0.853,-3390.89281048,-6254.56209008,-24.416,-3395.69488918,-6248.17393826,-26.893,15.1134,-6.9727,10.3113,-0.5846,16.6443,7109.9079,10.3279,0.0000,0.0000,1.8032,0.9709
00169.png,3135,00169,1503,15,1105,0.817,1.643,"(0.998,0.999,1.000,0.997,1.000)",0.998,0.842,-3419.36953128,-6296.59841239,-25.613,-3417.01071571,-6290.42774858,-28.003,6.8150,-7.4847,9.1738,-1.3140,10.1225,7156.2805,9.2675,0.0000,0.0000,1.8689,0.9739
00170.png,3010,00170,1385,15,984,0.820,1.507,"(0.993,0.994,1.000,0.992,1.000)",0.994,0.853,-3432.07931298,-6343.02433941,-25.461,-3437.32227178,-6333.55734239,-27.932,14.3570,-12.4307,9.1141,-2.9637,18.9907,7203.8323,9.5838,0.0000,0.0000,1.8207,0.9694
00171.png,2924,00171,1337,15,921,0.817,1.646,"(0.992,0.997,1.000,0.991,1.000)",0.993,0.840,-3455.67361331,-6384.65171255,-26.013,-3458.40829070,-6376.26571318,-28.425,11.2151,-12.6172,8.4805,-4.2312,16.8811,7251.6700,9.4774,0.0000,0.0000,1.7552,0.9672
00172.png,2954,00172,1349,16,895,0.826,1.699,"(0.997,0.997,1.000,0.996,1.000)",0.997,0.840,-3479.13605604,-6420.60952769,-25.238,-3480.05579925,-6417.45897702,-27.755,8.5343,-7.3668,7.6146,-4.2162,11.2740,7299.4827,8.7039,0.0000,0.0000,2.0984,0.9732
00173.png,2877,00176,650,16,386,0.862,1.626,"(0.999,0.984,1.000,0.988,1.000)",0.988,0.853,-3502.43092826,-6426.35148270,-25.296,-3500.51707322,-6449.44505722,-27.786,6.2089,28.1062,8.1228,5.0126,28.7839,7346.0944,9.5450,0.0000,0.0000,1.7741,0.6907
00174.png,2837,00174,1359,16,987,0.859,1.623,"(0.997,1.000,1.000,0.996,1.000)",0.997,0.857,-3528.11487942,-6499.47630776,-25.203,-3523.33394796,-6492.28133179,-27.695,1.3907,-3.6389,6.1716,3.5560,3.8956,7383.1676,7.1228,0.0000,0.0000,1.7634,0.9668
00175.png,2882,00175,1314,16,1006,0.872,1.580,"(0.996,0.997,1.000,0.996,1.000)",0.997,0.865,-3539.70324540,-6544.42118094,-25.400,-3543.72927305,-6535.67503355,-27.851,10.6722,-7.1251,6.6462,1.6211,12.8321,7432.0557,6.8410,0.0000,0.0000,1.9975,0.9703
00176.png,2848,00176,1299,15,1014,0.859,1.550,"(0.996,0.997,1.000,0.995,1.000)",0.996,0.863,-3560.38267043,-6587.88282578,-25.515,-3564.38512877,-6579.09054557,-27.955,11.0901,-9.1191,7.0877,-0.3268,14.3579,7480.1835,7.0952,0.0000,0.0000,1.8691,0.9708
00177.png,2925,00173,504,15,326,0.864,1.588,"(0.999,0.994,1.000,0.995,1.000)",0.995,0.861,-3600.93791753,-6668.79769170,-26.581,-3590.88811670,-6633.21396191,-28.940,-8.1368,-48.5374,1.9130,-12.9537,49.2147,7528.4439,13.0942,0.0000,0.0000,1.7070,0.5922
