drone_image,features_drone,tile,total_matches,search_tiles,inliers,LG_confidence,median_reproj_error_px,shape_terms,shape_score,overall_confidence,x_meas,y_meas,phi_meas_deg,x_ekf,y_ekf,phi_ekf_deg,dx,dy,dx_ekf,dy_ekf,error,error_pred,ekf_error,heading_diff,ekf_heading_diff,time_s,SDS
00093.png,873,00093,129,21,39,0.663,1.914,"(0.806,0.991,0.860,0.997)",0.849,0.756,-1050.01181784,-3955.38211549,-51.728,-1069.25427987,-3951.76729872,-51.909,34.0116,-48.4609,14.7691,-44.8461,59.2052,4095.0117,47.2155,0.0000,0.0000,1.1549,0.6620
00094.png,640,00093,22,20,14,0.319,1.584,"(0.678,0.844,0.732,0.999)",0.732,0.525,-1079.11751140,-3988.95654831,-51.564,-1103.16505174,-3981.72981335,-51.582,41.0044,-55.5925,16.9568,-48.3658,69.0789,4132.1357,51.2522,0.0000,0.0000,1.0209,0.4884
00095.png,437,N/A,N/A,20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-1140.31098247,-4011.19074760,-51.582,N/A,N/A,16.5452,-52.3847,N/A,54.9354,54.9354,N/A,0.0000,1.1717
00096.png,519,00096,152,22,77,0.624,1.945,"(0.910,0.991,0.944,0.999)",0.931,0.777,-1183.91785215,-4008.41537743,-59.617,-1181.11579708,-4027.50078589,-59.439,10.0639,-24.9565,12.8659,-44.0419,26.9093,4208.7137,45.8827,0.0000,0.0000,1.1589,0.8570
00097.png,580,00098,147,22,51,0.636,1.735,"(0.965,0.903,0.964,0.989)",0.924,0.780,-1219.51421617,-4031.35090321,-59.916,-1220.62686221,-4045.32710437,-59.911,11.8926,-23.7201,10.7800,-37.6963,26.5345,4231.4923,39.2074,0.0000,0.0000,1.2511,0.4833
00098.png,673,00098,253,21,154,0.794,1.581,"(0.977,1.000,0.987,1.000)",0.983,0.818,-1264.38366273,-4049.27995758,-63.214,-1261.66791156,-4062.78806773,-62.945,4.8029,-18.0483,7.5186,-31.5564,18.6764,4259.5348,32.4398,0.0000,0.0000,1.3231,0.5990
00099.png,740,00099,246,23,151,0.843,1.683,"(0.981,1.000,0.982,1.000)",0.985,0.829,-1300.47044594,-4065.95641103,-62.755,-1301.73311238,-4078.82898837,-62.801,6.7424,-11.5748,5.4797,-24.4473,13.3953,4286.6179,25.0539,0.0000,0.0000,0.3785,0.5980
00100.png,925,00099,249,23,131,0.824,1.972,"(0.998,0.998,0.998,1.000)",0.998,0.804,-1347.19450714,-4087.36557639,-63.376,-1343.50475127,-4096.90965354,-63.344,-1.7760,-9.9720,1.9137,-19.5160,10.1289,4314.0414,19.6096,0.0000,0.0000,0.3727,0.5974
00101.png,1084,00098,226,23,66,0.627,1.999,"(0.961,0.961,0.954,1.000)",0.960,0.794,-1402.25056857,-4116.08224690,-63.523,-1388.90472855,-4117.56651994,-63.526,-18.4795,-15.6166,-5.1336,-17.1008,24.1944,4344.0048,17.8548,0.0000,0.0000,1.2416,0.5611
00102.png,1164,00099,127,23,41,0.620,1.760,"(0.964,1.000,0.941,0.995)",0.954,0.787,-1438.34286579,-4146.53315609,-61.596,-1432.40819395,-4140.30871176,-61.799,-16.1075,-22.8484,-10.1729,-16.6240,27.9554,4378.3735,19.4896,0.0000,0.0000,1.3568,0.4781
00103.png,1162,00105,294,23,103,0.611,1.618,"(0.965,0.999,0.980,0.999)",0.973,0.738,-1440.40121419,-4163.44749973,-61.437,-1466.23865631,-4161.81966897,-61.450,20.4064,-16.4837,-5.4310,-14.8558,26.2323,4415.3707,15.8174,0.0000,0.0000,1.5452,0.8524
00104.png,1340,00104,414,23,178,0.693,1.860,"(0.984,0.999,0.987,0.999)",0.987,0.756,-1507.92376349,-4169.27460743,-62.609,-1506.56530399,-4180.68372037,-62.509,-8.2902,0.7557,-6.9318,-10.6534,8.3246,4446.7148,12.7100,0.0000,0.0000,1.4947,0.9386
00105.png,1494,00106,520,23,276,0.735,1.731,"(0.979,0.999,0.988,1.000)",0.984,0.782,-1530.78828101,-4211.29117622,-61.182,-1543.12481090,-4203.61732346,-61.291,7.5235,-18.0886,-4.8130,-10.4147,19.5908,4477.5683,11.4731,0.0000,0.0000,1.3195,0.9252
00106.png,1623,00112,95,23,57,0.714,1.657,"(0.901,0.996,0.942,0.998)",0.924,0.819,-1548.94546785,-4185.34028561,-61.050,-1572.35676003,-4214.64488267,-61.116,28.0552,31.0268,4.6439,1.7222,41.8301,4512.2423,4.9529,0.0000,0.0000,1.3854,0.2178
00107.png,1627,00110,380,23,214,0.832,1.600,"(0.989,1.000,0.992,1.000)",0.992,0.835,-1596.57020550,-4232.78877325,-62.051,-1606.76097292,-4234.69586360,-61.965,18.9816,6.9910,8.7908,5.0839,20.2280,4531.8850,10.1550,0.0000,0.0000,1.3737,0.6592
00108.png,1585,00111,370,23,209,0.798,1.618,"(0.992,1.000,0.994,1.000)",0.994,0.821,-1632.37314118,-4263.40102079,-60.398,-1642.01517057,-4256.82188072,-60.528,21.8096,-0.3510,12.1675,6.2282,21.8124,4562.1854,13.6689,0.0000,0.0000,1.2810,0.6790
00109.png,1561,00111,379,22,211,0.778,1.648,"(0.982,1.000,0.985,0.999)",0.986,0.807,-1690.37630779,-4262.95416589,-60.489,-1682.07507453,-4275.11882245,-60.528,2.6146,23.3928,10.9159,11.2282,23.5385,4596.1430,15.6597,0.0000,0.0000,1.4562,0.7547
00110.png,1329,00104,107,23,53,0.633,1.794,"(0.988,1.000,0.988,0.999)",0.990,0.812,-1760.28674004,-4351.33067031,-58.617,-1731.69787936,-4309.90299977,-58.756,-28.7680,-41.1958,-0.1791,0.2318,50.2463,4627.9577,0.2930,0.0000,0.0000,1.0222,0.2675
00111.png,1037,00111,200,23,73,0.597,1.774,"(0.981,0.998,0.983,0.998)",0.984,0.791,-1777.26642401,-4343.36521081,-59.364,-1772.25723776,-4335.57921795,-59.292,-7.1577,-9.1319,-2.1485,-1.3459,11.6028,4680.9802,2.5353,0.0000,0.0000,1.5370,0.9174
00112.png,913,00110,115,23,44,0.545,1.499,"(0.825,1.000,0.837,0.988)",0.860,0.702,-1835.08943253,-4362.79912452,-57.265,-1815.94295847,-4360.08357965,-57.586,-26.5095,-4.4195,-7.3630,-1.7040,26.8753,4720.1466,7.5576,0.0000,0.0000,1.0616,0.4963
00113.png,882,00115,60,22,12,0.355,1.029,"(0.744,0.875,0.817,0.972)",0.787,0.571,-1825.18461235,-4382.12629112,-58.084,-1850.20836083,-4383.79928387,-57.941,21.4160,0.9506,-3.6078,-0.7224,21.4371,4760.8104,3.6794,0.0000,0.0000,0.8649,0.7921
00114.png,1053,00115,143,23,38,0.491,2.036,"(0.990,1.000,0.989,0.999)",0.991,0.741,-1883.94037727,-4409.84525520,-59.450,-1887.69127046,-4408.08080453,-59.258,0.5042,-1.8517,-3.2467,-0.0872,1.9191,4795.5397,3.2479,0.0000,0.0000,0.8781,0.9449
00115.png,1110,00116,203,23,66,0.584,1.800,"(0.995,1.000,0.996,0.999)",0.996,0.790,-1918.83974210,-4437.43773828,-58.957,-1924.65390800,-4432.63221205,-58.967,3.3316,-4.5242,-2.4826,0.2813,5.6185,4832.0189,2.4985,0.0000,0.0000,1.0201,0.9574
00116.png,1226,00118,175,23,46,0.567,1.769,"(0.998,1.000,0.998,0.998)",0.998,0.782,-1952.93080441,-4444.26554038,-57.849,-1960.35411033,-4453.02495787,-57.984,6.9072,13.5324,-0.5161,4.7730,15.1933,4869.3821,4.8008,0.0000,0.0000,1.1013,0.9208
00117.png,1520,00121,142,23,68,0.760,1.291,"(0.832,1.000,0.885,1.000)",0.871,0.815,-1977.15149653,-4458.65650003,-56.323,-1991.88667872,-4471.76209117,-56.493,20.1554,24.3141,5.4203,11.2085,31.5819,4902.6026,12.4503,0.0000,0.0000,1.0779,0.4338
00118.png,1865,00118,607,23,364,0.782,1.715,"(0.984,1.000,0.988,0.999)",0.987,0.804,-2044.05851599,-4511.90986402,-56.032,-2033.08489698,-4500.23297430,-56.073,-9.5257,-3.3915,1.4479,8.2854,10.1114,4932.5740,8.4110,0.0000,0.0000,1.2054,0.9333
00119.png,2230,00119,822,23,512,0.771,1.716,"(0.986,1.000,0.990,0.999)",0.989,0.800,-2082.11771583,-4540.74335985,-57.004,-2073.64288047,-4528.98974353,-56.900,-10.6076,-6.2285,-2.1328,5.5251,12.3011,4976.2013,5.9225,0.0000,0.0000,1.2152,0.9570
00120.png,2486,00116,162,23,60,0.709,1.654,"(0.991,0.961,0.948,1.000)",0.959,0.834,-2145.45253182,-4596.63839802,-56.621,-2122.16607795,-4565.42433250,-56.616,-37.2358,-35.9423,-13.9493,-4.7282,51.7528,5019.3643,14.7289,0.0000,0.0000,1.5579,0.4845
00121.png,2812,00121,1100,22,715,0.801,1.715,"(0.992,1.000,0.994,0.999)",0.994,0.814,-2156.42464811,-4589.30225278,-55.211,-2159.83863165,-4590.62530299,-55.349,-11.6538,-2.4394,-15.0677,-3.7625,11.9063,5074.3206,15.5304,0.0000,0.0000,1.3043,0.9675
00122.png,3062,00122,1268,22,784,0.768,1.751,"(0.985,1.000,0.989,0.999)",0.988,0.795,-2196.41902940,-4604.09002772,-53.771,-2197.30929864,-4614.28567338,-53.958,-15.3095,9.2268,-16.1997,-0.9689,17.8749,5113.6278,16.2287,0.0000,0.0000,1.4628,0.9699
00123.png,3219,00123,1350,23,828,0.805,1.671,"(0.994,1.000,0.996,0.999)",0.995,0.819,-2224.44103534,-4640.64388026,-53.102,-2232.00830241,-4641.07605356,-53.174,-7.3432,-0.2553,-14.9105,-0.6875,7.3476,5151.5037,14.9263,0.0000,0.0000,1.2997,0.9685
00124.png,3273,00124,1386,23,872,0.795,1.652,"(0.984,1.000,0.990,0.999)",0.988,0.814,-2250.08111239,-4680.61188618,-52.617,-2264.41852965,-4670.94708318,-52.635,2.8652,-12.8142,-11.4723,-3.1494,13.1306,5190.8012,11.8967,0.0000,0.0000,1.6022,0.9770
00125.png,3275,00125,1401,23,842,0.773,1.626,"(0.993,1.000,0.996,0.999)",0.995,0.810,-2285.64942432,-4706.37148726,-53.100,-2297.27528271,-4700.04985877,-53.028,3.2491,-11.1380,-8.3768,-4.8164,11.6022,5231.8440,9.6627,0.0000,0.0000,1.2702,0.9741
00126.png,3431,00125,1395,22,791,0.785,1.844,"(1.000,1.000,1.000,1.000)",1.000,0.799,-2336.35996440,-4732.52866542,-53.873,-2334.52990861,-4728.64051696,-53.784,-11.4364,-9.7425,-9.6064,-5.8543,15.0236,5272.1257,11.2497,0.0000,0.0000,1.4105,0.9575
00127.png,3635,00127,1572,22,906,0.760,1.703,"(0.996,1.000,0.998,1.000)",0.997,0.800,-2368.82897258,-4749.54234109,-52.195,-2370.56554093,-4754.29461077,-52.367,-7.9786,0.9479,-9.7152,-3.8044,8.0347,5314.1416,10.4335,0.0000,0.0000,1.5022,0.9770
00128.png,3743,00128,1603,22,1000,0.766,1.710,"(0.986,1.000,0.990,0.999)",0.989,0.798,-2408.96992328,-4770.65756400,-50.526,-2406.83318440,-4779.70032441,-50.740,-12.4590,7.9119,-10.3223,-1.1308,14.7589,5353.5859,10.3840,0.0000,0.0000,1.6291,0.9687
00129.png,3701,00129,1608,22,998,0.782,1.710,"(0.999,1.000,0.999,0.999)",0.999,0.809,-2434.17509582,-4807.64827183,-49.756,-2439.98963725,-4808.09197288,-49.847,-2.4155,-0.4407,-8.2300,-0.8844,2.4554,5393.0426,8.2774,0.0000,0.0000,1.5723,0.9659
00130.png,3592,00130,1496,22,955,0.814,1.788,"(0.997,1.000,0.998,0.999)",0.998,0.815,-2471.36157761,-4836.87920627,-50.264,-2473.77678188,-4837.07275181,-50.223,-4.5511,-0.5961,-6.9663,-0.7897,4.5900,5433.5044,7.0109,0.0000,0.0000,1.4662,0.9649
00131.png,3586,00131,1465,22,855,0.802,1.697,"(0.980,1.000,0.986,0.999)",0.985,0.812,-2515.96634433,-4859.05538863,-49.623,-2510.14532561,-4864.61181522,-49.703,-14.2971,6.5737,-8.4761,1.0173,15.7360,5474.5325,8.5369,0.0000,0.0000,1.4793,0.9725
00132.png,3689,00132,1453,21,939,0.837,1.665,"(0.924,1.000,0.948,0.998)",0.941,0.812,-2566.09737262,-4871.03088740,-47.896,-2549.21427371,-4889.24449006,-48.134,-29.9784,24.3806,-13.0953,6.1670,38.6409,5515.9049,14.4748,0.0000,0.0000,1.3943,0.9730
00133.png,3874,00133,1480,21,1007,0.856,1.659,"(0.950,1.000,0.966,0.999)",0.961,0.827,-2591.00555318,-4909.98240200,-45.123,-2584.61789627,-4917.52656887,-45.423,-21.3361,16.1722,-14.9484,8.6281,26.7725,5556.3375,17.2597,0.0000,0.0000,1.3972,0.9396
00134.png,4003,00134,1571,21,1121,0.854,1.629,"(0.985,1.000,0.990,0.999)",0.988,0.840,-2613.30915197,-4957.65671304,-43.134,-2616.12315588,-4951.41333211,-43.321,-10.8238,0.1249,-13.6378,6.3683,10.8245,5598.5623,15.0514,0.0000,0.0000,1.3643,0.9312
00135.png,4131,00135,1696,21,1221,0.859,1.614,"(0.977,1.000,0.984,0.999)",0.982,0.841,-2638.81234182,-5005.94538443,-42.121,-2645.72184959,-4989.61653266,-42.195,-3.9463,-16.0893,-10.8558,0.2396,16.5662,5643.8068,10.8585,0.0000,0.0000,1.4737,0.9606
00136.png,4279,00136,1834,20,1328,0.856,1.584,"(0.971,1.000,0.981,0.999)",0.978,0.840,-2682.28891183,-5032.72579505,-41.552,-2678.14707384,-5025.96296493,-41.608,-15.3290,-10.8230,-11.1871,-4.0602,18.7647,5691.8995,11.9012,0.0000,0.0000,1.5079,0.9819
00137.png,4377,00137,1853,20,1324,0.837,1.668,"(0.957,1.000,0.972,0.999)",0.967,0.821,-2724.03739359,-5056.73270877,-40.730,-2712.16032068,-5059.96928738,-40.839,-25.5508,-2.7031,-13.6737,-5.9397,25.6934,5739.6465,14.9081,0.0000,0.0000,1.4786,0.9777
00138.png,4318,00138,1866,20,1263,0.840,1.706,"(0.967,1.000,0.979,0.999)",0.975,0.822,-2754.51394150,-5081.32180082,-41.217,-2744.85751542,-5091.98726647,-41.217,-25.4169,5.3411,-15.7605,-5.3244,25.9720,5786.0519,16.6355,0.0000,0.0000,1.5225,0.9849
00139.png,4290,00139,1509,20,1008,0.808,1.633,"(0.904,1.000,0.936,0.998)",0.926,0.796,-2799.69435676,-5096.00624600,-41.397,-2779.79098007,-5120.47920303,-41.454,-40.9030,23.9011,-20.9997,-0.5719,47.3743,5829.6510,21.0075,0.0000,0.0000,1.4961,0.9456
00140.png,4373,00140,1848,19,1210,0.795,1.723,"(0.958,1.000,0.973,0.998)",0.968,0.800,-2813.92385835,-5142.11865817,-38.835,-2810.55992909,-5152.16053275,-39.129,-26.5268,11.8090,-23.1629,1.7671,29.0366,5871.1710,23.2302,0.0000,0.0000,1.5643,0.9743
00141.png,4208,00141,1826,19,1263,0.823,1.789,"(0.932,1.000,0.957,0.998)",0.948,0.798,-2848.15560612,-5173.23712080,-36.255,-2840.87830668,-5184.64590326,-36.587,-32.9540,15.4623,-25.6767,4.0535,36.4012,5913.9195,25.9947,0.0000,0.0000,1.5528,0.9741
00142.png,4220,00142,1873,19,1286,0.788,1.762,"(0.910,0.999,0.943,0.997)",0.931,0.780,-2881.59268146,-5208.62568747,-34.450,-2870.56609934,-5218.89496720,-34.730,-39.6658,15.7583,-28.6392,5.4890,42.6814,5957.1691,29.1605,0.0000,0.0000,1.5227,0.9859
00143.png,4074,00143,1767,18,1136,0.802,1.705,"(0.921,0.999,0.952,0.998)",0.940,0.793,-2909.09820160,-5251.76217110,-32.426,-2899.17525242,-5255.73752522,-32.699,-40.6784,10.6352,-30.7555,6.6599,42.0457,6001.6380,31.4683,0.0000,0.0000,1.4645,0.9864
00144.png,3667,00144,1746,18,1166,0.818,1.706,"(0.976,1.000,0.985,0.999)",0.981,0.817,-2911.81922607,-5309.51988137,-29.020,-2921.20157847,-5297.95005888,-29.336,-18.9976,-9.8683,-28.3799,1.7015,21.4077,6047.9644,28.4309,0.0000,0.0000,1.7916,0.9749
00145.png,3538,00145,1668,18,1135,0.801,1.702,"(0.981,1.000,0.988,0.999)",0.986,0.811,-2933.21968338,-5345.90760274,-27.360,-2941.34955616,-5339.71451718,-27.533,-16.5648,-8.6479,-24.6946,-2.4548,18.6863,6095.8067,24.8164,0.0000,0.0000,1.6666,0.9774
00146.png,3531,00145,1506,18,906,0.804,1.824,"(0.991,1.000,0.993,0.999)",0.993,0.806,-2942.67983563,-5397.06070562,-26.090,-2958.41945184,-5384.05512425,-26.190,-2.6770,-21.9646,-18.4166,-8.9590,22.1271,6142.1152,20.4801,0.0000,0.0000,1.5552,0.9601
00147.png,3426,00147,1666,17,1120,0.822,1.676,"(0.989,1.000,0.992,0.999)",0.991,0.824,-2956.76402930,-5425.59679878,-25.948,-2973.46039246,-5424.77222328,-25.936,6.3713,-12.5018,-10.3250,-11.6772,14.0317,6189.2468,15.5873,0.0000,0.0000,1.6588,0.9740
00148.png,3398,00148,1608,17,1126,0.841,1.693,"(0.973,1.000,0.980,0.999)",0.979,0.826,-2974.25490864,-5469.49597028,-25.983,-2989.02314578,-5466.28138912,-25.949,12.0539,-18.3319,-2.7143,-15.1173,21.9398,6231.8607,15.3591,0.0000,0.0000,1.6606,0.9744
00149.png,3457,00149,1653,17,1121,0.831,1.720,"(0.946,1.000,0.964,0.998)",0.959,0.811,-2986.38902236,-5511.67599972,-26.483,-3004.07023640,-5507.72529588,-26.394,23.2974,-22.4652,5.6162,-18.5145,32.3644,6275.5724,19.3475,0.0000,0.0000,1.6544,0.9797
00150.png,3443,00150,1615,17,1137,0.833,1.707,"(0.981,1.000,0.986,0.999)",0.985,0.824,-3024.18194271,-5542.77514372,-27.837,-3024.13699115,-5546.81225069,-27.711,9.2502,-15.6478,9.2951,-19.6849,18.1774,6318.9942,21.7691,0.0000,0.0000,1.6764,0.9748
00151.png,3551,00151,1610,17,1122,0.833,1.756,"(0.993,1.000,0.996,0.999)",0.995,0.824,-3068.43542185,-5567.27126659,-26.721,-3049.91082532,-5582.29733490,-26.869,-11.1849,-2.5301,7.3397,-17.5562,11.4675,6362.8078,19.0287,0.0000,0.0000,1.7378,0.9767
00152.png,3516,00152,1520,17,1015,0.803,1.752,"(0.954,1.000,0.974,0.998)",0.965,0.800,-3111.92934980,-5593.34111581,-25.560,-3078.28056074,-5616.35871758,-25.789,-31.3831,9.2932,2.2657,-13.7244,32.7302,6406.1051,13.9102,0.0000,0.0000,1.5011,0.9799
00153.png,3438,00153,1470,17,956,0.796,1.736,"(0.976,1.000,0.987,0.999)",0.982,0.805,-3123.82458662,-5635.45427090,-22.464,-3102.72993624,-5652.07501140,-22.865,-20.9950,5.5140,0.0997,-11.1068,21.7070,6449.3934,11.1072,0.0000,0.0000,0.6374,0.9772
00154.png,3310,00154,1424,17,888,0.795,1.778,"(0.998,1.000,0.999,0.999)",0.998,0.808,-3127.29264133,-5681.13086593,-21.294,-3121.27009570,-5690.30742122,-21.475,-3.0619,-1.3021,2.9607,-10.4786,3.3273,6492.0977,10.8889,0.0000,0.0000,0.6375,0.9672
00155.png,3205,00155,1302,17,783,0.765,1.756,"(0.984,1.000,0.991,0.999)",0.988,0.794,-3159.04727807,-5723.62774287,-20.656,-3141.81341654,-5730.17742998,-20.791,-14.0017,-4.5689,3.2321,-11.1186,14.7283,6534.2050,11.5788,0.0000,0.0000,0.6142,0.9784
00156.png,3192,00156,1378,17,814,0.766,1.713,"(1.000,1.000,1.000,0.999)",0.999,0.802,-3164.97078366,-5763.15648234,-19.484,-3158.91522716,-5769.73211967,-19.641,0.2835,-4.6549,6.3390,-11.2305,4.6635,6579.0152,12.8960,0.0000,0.0000,0.6710,0.9745
00157.png,3053,00157,1364,17,833,0.789,1.699,"(0.999,1.000,0.999,0.999)",0.999,0.813,-3189.07755023,-5794.87465137,-19.885,-3176.84291207,-5807.40336410,-19.904,-3.7502,3.1832,8.4844,-9.3455,4.9190,6621.6634,12.6224,0.0000,0.0000,0.5958,0.9735
00158.png,2987,00158,1297,17,775,0.758,1.747,"(0.984,1.000,0.992,0.999)",0.988,0.791,-3184.10174042,-5836.77096173,-19.596,-3189.96435880,-5845.65433805,-19.627,21.1087,0.9868,15.2460,-7.8966,21.1317,6663.0886,17.1697,0.0000,0.0000,0.5918,0.9743
00159.png,2877,00160,1126,17,578,0.786,1.807,"(0.994,1.000,0.996,0.999)",0.995,0.801,-3206.55360906,-5868.94495766,-21.399,-3204.76827973,-5882.17412703,-21.239,18.6169,8.8922,20.4022,-4.3369,20.6315,6702.5613,20.8580,0.0000,0.0000,0.5494,0.9601
00160.png,2893,00160,1318,17,805,0.807,1.656,"(0.983,1.000,0.988,0.999)",0.987,0.818,-3233.80241107,-5930.67823491,-23.273,-3223.74884694,-5924.99384095,-23.103,11.6022,-12.4309,21.6558,-6.7465,17.0041,6741.4632,22.6823,0.0000,0.0000,0.5711,0.9766
00161.png,2879,00161,1325,17,847,0.805,1.721,"(0.992,1.000,0.994,0.999)",0.994,0.815,-3272.23251821,-5967.50757602,-23.578,-3247.84886670,-5966.44165923,-23.586,-6.3776,-8.7355,18.0060,-7.6696,10.8159,6788.6530,19.5714,0.0000,0.0000,0.5869,0.9774
00162.png,2941,00162,1364,17,875,0.802,1.661,"(0.968,1.000,0.983,0.999)",0.976,0.812,-3314.48538922,-5994.53327353,-21.108,-3275.70178309,-6004.69331148,-21.446,-28.2777,4.7758,10.5059,-5.3843,28.6781,6836.9894,11.8053,0.0000,0.0000,0.6044,0.9772
00163.png,2926,00163,1434,17,978,0.820,1.702,"(0.988,1.000,0.991,0.999)",0.990,0.821,-3297.17324250,-6050.20106256,-21.923,-3293.17026947,-6047.11800178,-21.890,8.8109,-9.8285,12.8138,-6.7454,13.1996,6883.9215,14.4809,0.0000,0.0000,0.5912,0.9771
00164.png,2959,00164,1474,16,1024,0.835,1.751,"(0.993,1.000,0.995,0.999)",0.995,0.825,-3322.94373263,-6088.85860752,-22.410,-3312.71885797,-6088.72598053,-22.389,2.8874,-7.2277,13.1123,-7.0951,7.7831,6929.7449,14.9088,0.0000,0.0000,0.5743,0.9704
00165.png,2938,00165,1393,16,980,0.837,1.765,"(0.981,1.000,0.987,0.999)",0.986,0.821,-3333.95534946,-6136.00068219,-23.340,-3330.80315603,-6131.59076577,-23.259,11.8140,-12.8598,14.9661,-8.4499,17.4627,6975.8335,17.1868,0.0000,0.0000,0.5566,0.9710
00166.png,2930,00171,229,16,64,0.686,1.860,"(0.999,0.995,0.994,0.993)",0.994,0.840,-3348.58346206,-6126.92992189,-23.957,-3347.46061106,-6159.81542069,-23.934,17.3154,37.7130,18.4383,4.8275,41.4982,7022.4005,19.0598,0.0000,0.0000,0.5862,0.7625
00167.png,3016,00167,1466,16,1054,0.843,1.670,"(0.996,1.000,0.997,0.999)",0.997,0.836,-3382.69302808,-6213.17204164,-24.313,-3369.42616847,-6203.67865280,-24.302,3.2740,-7.0804,16.5409,2.4130,7.8007,7053.9673,16.7159,0.0000,0.0000,0.5911,0.9858
00168.png,2982,00168,1498,16,1086,0.836,1.606,"(0.988,1.000,0.993,0.999)",0.991,0.836,-3390.96018529,-6254.57041847,-24.419,-3388.57896151,-6246.80939811,-24.413,15.0460,-6.9811,17.4272,0.7799,16.5867,7103.5691,17.4447,0.0000,0.0000,0.5681,0.9725
00169.png,3095,00169,1488,15,1078,0.822,1.655,"(0.997,1.000,0.998,0.999)",0.997,0.829,-3419.38208750,-6296.62603356,-25.581,-3409.93538439,-6289.96051402,-25.492,6.8025,-7.5123,16.2492,-0.8468,10.1345,7150.9392,16.2712,0.0000,0.0000,1.6087,0.9785
00170.png,3048,00170,1405,15,1005,0.825,1.576,"(0.989,1.000,0.993,0.999)",0.992,0.834,-3432.05331647,-6343.02206739,-25.475,-3430.14007028,-6333.82545375,-25.478,14.3830,-12.4285,16.2963,-3.2318,19.0089,7199.4833,16.6136,0.0000,0.0000,1.6611,0.9718
00171.png,2932,00170,1264,15,872,0.823,1.642,"(0.992,1.000,0.995,1.000)",0.994,0.829,-3458.78101777,-6393.72575629,-26.026,-3452.07854962,-6379.82342053,-25.982,8.1077,-21.6912,14.8102,-7.7889,23.1570,7248.0382,16.7335,0.0000,0.0000,1.4384,0.9786
00172.png,2914,00172,1316,16,878,0.828,1.631,"(0.995,1.000,0.996,0.999)",0.996,0.833,-3479.03423120,-6420.59791296,-25.223,-3473.61710861,-6421.00641028,-25.309,8.6361,-7.3551,14.0533,-7.7636,11.3438,7299.5481,16.0552,0.0000,0.0000,1.5986,0.9704
00173.png,2927,00175,916,16,616,0.879,1.682,"(0.989,1.000,0.994,1.000)",0.992,0.847,-3506.13154916,-6436.05971928,-25.206,-3495.57375035,-6455.36858587,-25.259,2.5083,18.3980,13.0661,-0.9109,18.5682,7346.0684,13.0978,0.0000,0.0000,0.5876,0.8226
00174.png,2839,00174,1390,15,1018,0.867,1.638,"(0.997,1.000,0.997,0.999)",0.997,0.848,-3528.02654461,-6499.48244028,-25.170,-3518.03259960,-6497.49320955,-25.200,1.4790,-3.6451,11.4729,-1.6558,3.9337,7386.1952,11.5918,0.0000,0.0000,0.5300,0.9722
00175.png,2903,00175,1335,15,1021,0.868,1.564,"(0.993,1.000,0.995,0.999)",0.995,0.854,-3539.71184861,-6544.49806514,-25.383,-3538.10206632,-6540.33211084,-25.374,10.6636,-7.2020,12.2734,-3.0360,12.8678,7434.1785,12.6433,0.0000,0.0000,1.5518,0.9740
00176.png,2848,00176,1272,16,973,0.863,1.552,"(0.993,1.000,0.995,0.999)",0.994,0.853,-3560.39665274,-6587.87045384,-25.526,-3558.47364572,-6583.38800347,-25.520,11.0761,-9.1067,12.9991,-4.6243,14.3392,7481.6009,13.7972,0.0000,0.0000,1.5374,0.9741
00177.png,2929,00173,495,16,321,0.867,1.558,"(0.998,1.000,0.998,1.000)",0.998,0.855,-3600.60011113,-6668.35538623,-26.527,-3584.64067624,-6637.38592153,-26.454,-7.7990,-48.0951,8.1605,-17.1256,48.7233,7529.3718,18.9705,0.0000,0.0000,1.5374,0.5794
00178.png,2919,00177,1137,16,761,0.841,1.705,"(0.993,1.000,0.994,1.000)",0.994,0.831,-3611.43801881,-6685.10312507,-26.404,-3607.08792446,-6681.25606208,-26.420,2.8589,-23.4543,7.2090,-19.6072,23.6278,7590.7968,20.8905,0.0000,0.0000,1.6513,0.9609
00179.png,2940,00178,1203,16,805,0.841,1.660,"(0.990,1.000,0.993,0.999)",0.992,0.834,-3629.25428907,-6725.81629881,-26.703,-3628.52175756,-6724.35158932,-26.684,6.6903,-22.9158,7.4228,-21.4511,23.8724,7640.2641,22.6990,0.0000,0.0000,1.6768,0.9767
00180.png,3007,00180,1328,16,976,0.828,1.636,"(0.950,1.000,0.968,0.998)",0.961,0.818,-3631.78342961,-6761.93883653,-26.957,-3645.88681888,-6765.18416949,-26.912,26.0539,-18.0037,11.9505,-21.2490,31.6692,7688.4392,24.3790,0.0000,0.0000,1.5725,0.9750
00181.png,3021,00181,1399,16,996,0.838,1.609,"(0.994,1.000,0.995,0.999)",0.995,0.838,-3675.19809968,-6793.24824721,-28.239,-3668.83649813,-6803.65715326,-28.155,5.0696,-8.4989,11.4312,-18.9078,9.8961,7732.2921,22.0948,0.0000,0.0000,1.5835,0.9720
00182.png,3044,00182,1425,16,991,0.849,1.576,"(0.989,1.000,0.994,0.999)",0.992,0.844,-3715.93635074,-6822.19056749,-27.725,-3696.29269094,-6839.44361338,-27.824,-13.1091,3.2327,6.5346,-14.0204,13.5018,7776.7990,15.4684,0.0000,0.0000,1.4863,0.9782
